id,name,type,logo,code,flag
175,Bulgaria,League,https://media.api-sports.io/football/leagues/175.png,BG,https://media.api-sports.io/flags/bg.svg
176,Bulgaria,League,https://media.api-sports.io/football/leagues/176.png,BG,https://media.api-sports.io/flags/bg.svg
177,Bulgaria,League,https://media.api-sports.io/football/leagues/177.png,BG,https://media.api-sports.io/flags/bg.svg
178,Bulgaria,League,https://media.api-sports.io/football/leagues/178.png,BG,https://media.api-sports.io/flags/bg.svg
49,England,League,https://media.api-sports.io/football/leagues/49.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
491,Faroe-Islands,Cup,https://media.api-sports.io/football/leagues/491.png,FO,https://media.api-sports.io/flags/fo.svg
493,World,Cup,https://media.api-sports.io/football/leagues/493.png,,
499,Malaysia,Cup,https://media.api-sports.io/football/leagues/499.png,MY,https://media.api-sports.io/flags/my.svg
516,Algeria,Cup,https://media.api-sports.io/football/leagues/516.png,DZ,https://media.api-sports.io/flags/dz.svg
530,Georgia,Cup,https://media.api-sports.io/football/leagues/530.png,GE,https://media.api-sports.io/flags/ge.svg
537,World,Cup,https://media.api-sports.io/football/leagues/537.png,,
544,Hong-Kong,Cup,https://media.api-sports.io/football/leagues/544.png,HK,https://media.api-sports.io/flags/hk.svg
545,India,Cup,https://media.api-sports.io/football/leagues/545.png,IN,https://media.api-sports.io/flags/in.svg
557,Norway,Cup,https://media.api-sports.io/football/leagues/557.png,NO,https://media.api-sports.io/flags/no.svg
256,USA,League,https://media.api-sports.io/football/leagues/256.png,US,https://media.api-sports.io/flags/us.svg
373,Slovenia,League,https://media.api-sports.io/football/leagues/373.png,SI,https://media.api-sports.io/flags/si.svg
374,Slovenia,League,https://media.api-sports.io/football/leagues/374.png,SI,https://media.api-sports.io/flags/si.svg
391,Malawi,League,https://media.api-sports.io/football/leagues/391.png,MW,https://media.api-sports.io/flags/mw.svg
143,Spain,Cup,https://media.api-sports.io/football/leagues/143.png,ES,https://media.api-sports.io/flags/es.svg
405,Rwanda,League,https://media.api-sports.io/football/leagues/405.png,RW,https://media.api-sports.io/flags/rw.svg
409,Namibia,League,https://media.api-sports.io/football/leagues/409.png,NA,https://media.api-sports.io/flags/na.svg
416,Belize,League,https://media.api-sports.io/football/leagues/416.png,BZ,https://media.api-sports.io/flags/bz.svg
212,Croatia,Cup,https://media.api-sports.io/football/leagues/212.png,HR,https://media.api-sports.io/flags/hr.svg
384,Israel,Cup,https://media.api-sports.io/football/leagues/384.png,IL,https://media.api-sports.io/flags/il.svg
285,Romania,Cup,https://media.api-sports.io/football/leagues/285.png,RO,https://media.api-sports.io/flags/ro.svg
321,Cyprus,Cup,https://media.api-sports.io/football/leagues/321.png,CY,https://media.api-sports.io/flags/cy.svg
106,Poland,League,https://media.api-sports.io/football/leagues/106.png,PL,https://media.api-sports.io/flags/pl.svg
172,Bulgaria,League,https://media.api-sports.io/football/leagues/172.png,BG,https://media.api-sports.io/flags/bg.svg
5,World,Cup,https://media.api-sports.io/football/leagues/5.png,,
163,Costa-Rica,League,https://media.api-sports.io/football/leagues/163.png,CR,https://media.api-sports.io/flags/cr.svg
111,Wales,League,https://media.api-sports.io/football/leagues/111.png,GB-WLS,https://media.api-sports.io/flags/gb-wls.svg
265,Chile,League,https://media.api-sports.io/football/leagues/265.png,CL,https://media.api-sports.io/flags/cl.svg
266,Chile,League,https://media.api-sports.io/football/leagues/266.png,CL,https://media.api-sports.io/flags/cl.svg
277,Kenya,League,https://media.api-sports.io/football/leagues/277.png,KE,https://media.api-sports.io/flags/ke.svg
318,Cyprus,League,https://media.api-sports.io/football/leagues/318.png,CY,https://media.api-sports.io/flags/cy.svg
319,Cyprus,League,https://media.api-sports.io/football/leagues/319.png,CY,https://media.api-sports.io/flags/cy.svg
320,Cyprus,League,https://media.api-sports.io/football/leagues/320.png,CY,https://media.api-sports.io/flags/cy.svg
201,Morocco,League,https://media.api-sports.io/football/leagues/201.png,MA,https://media.api-sports.io/flags/ma.svg
323,India,League,https://media.api-sports.io/football/leagues/323.png,IN,https://media.api-sports.io/flags/in.svg
324,India,League,https://media.api-sports.io/football/leagues/324.png,IN,https://media.api-sports.io/flags/in.svg
107,Poland,League,https://media.api-sports.io/football/leagues/107.png,PL,https://media.api-sports.io/flags/pl.svg
332,Slovakia,League,https://media.api-sports.io/football/leagues/332.png,SK,https://media.api-sports.io/flags/sk.svg
345,Czech-Republic,League,https://media.api-sports.io/football/leagues/345.png,CZ,https://media.api-sports.io/flags/cz.svg
346,Czech-Republic,League,https://media.api-sports.io/football/leagues/346.png,CZ,https://media.api-sports.io/flags/cz.svg
355,Montenegro,League,https://media.api-sports.io/football/leagues/355.png,ME,https://media.api-sports.io/flags/me.svg
356,Montenegro,League,https://media.api-sports.io/football/leagues/356.png,ME,https://media.api-sports.io/flags/me.svg
344,Bolivia,League,https://media.api-sports.io/football/leagues/344.png,BO,https://media.api-sports.io/flags/bo.svg
718,Indonesia,Cup,https://media.api-sports.io/football/leagues/718.png,ID,https://media.api-sports.io/flags/id.svg
808,World,Cup,https://media.api-sports.io/football/leagues/808.png,,
942,Italy,League,https://media.api-sports.io/football/leagues/942.png,IT,https://media.api-sports.io/flags/it.svg
943,Italy,League,https://media.api-sports.io/football/leagues/943.png,IT,https://media.api-sports.io/flags/it.svg
714,Egypt,Cup,https://media.api-sports.io/football/leagues/714.png,EG,https://media.api-sports.io/flags/eg.svg
716,Hong-Kong,Cup,https://media.api-sports.io/football/leagues/716.png,HK,https://media.api-sports.io/flags/hk.svg
768,World,Cup,https://media.api-sports.io/football/leagues/768.png,,
769,World,Cup,https://media.api-sports.io/football/leagues/769.png,,
770,World,Cup,https://media.api-sports.io/football/leagues/770.png,,
772,World,Cup,https://media.api-sports.io/football/leagues/772.png,,
773,World,Cup,https://media.api-sports.io/football/leagues/773.png,,
638,Denmark,League,https://media.api-sports.io/football/leagues/638.png,DK,https://media.api-sports.io/flags/dk.svg
642,Curacao,League,https://media.api-sports.io/football/leagues/642.png,CW,https://media.api-sports.io/flags/cw.svg
655,Andorra,Cup,https://media.api-sports.io/football/leagues/655.png,AD,https://media.api-sports.io/flags/ad.svg
664,Kosovo,League,https://media.api-sports.io/football/leagues/664.png,XK,https://media.api-sports.io/flags/xk.svg
665,Kosovo,Cup,https://media.api-sports.io/football/leagues/665.png,XK,https://media.api-sports.io/flags/xk.svg
677,Qatar,Cup,https://media.api-sports.io/football/leagues/677.png,QA,https://media.api-sports.io/flags/qa.svg
698,England,Cup,https://media.api-sports.io/football/leagues/698.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
35,World,Cup,https://media.api-sports.io/football/leagues/35.png,,
224,Austria,League,https://media.api-sports.io/football/leagues/224.png,AT,https://media.api-sports.io/flags/at.svg
225,Austria,League,https://media.api-sports.io/football/leagues/225.png,AT,https://media.api-sports.io/flags/at.svg
226,Austria,League,https://media.api-sports.io/football/leagues/226.png,AT,https://media.api-sports.io/flags/at.svg
227,Austria,League,https://media.api-sports.io/football/leagues/227.png,AT,https://media.api-sports.io/flags/at.svg
228,Austria,League,https://media.api-sports.io/football/leagues/228.png,AT,https://media.api-sports.io/flags/at.svg
229,Austria,League,https://media.api-sports.io/football/leagues/229.png,AT,https://media.api-sports.io/flags/at.svg
230,Austria,League,https://media.api-sports.io/football/leagues/230.png,AT,https://media.api-sports.io/flags/at.svg
231,Austria,League,https://media.api-sports.io/football/leagues/231.png,AT,https://media.api-sports.io/flags/at.svg
232,Austria,League,https://media.api-sports.io/football/leagues/232.png,AT,https://media.api-sports.io/flags/at.svg
148,Belgium,League,https://media.api-sports.io/football/leagues/148.png,BE,https://media.api-sports.io/flags/be.svg
153,Belgium,League,https://media.api-sports.io/football/leagues/153.png,BE,https://media.api-sports.io/flags/be.svg
154,Belgium,League,https://media.api-sports.io/football/leagues/154.png,BE,https://media.api-sports.io/flags/be.svg
155,Belgium,League,https://media.api-sports.io/football/leagues/155.png,BE,https://media.api-sports.io/flags/be.svg
156,Belgium,League,https://media.api-sports.io/football/leagues/156.png,BE,https://media.api-sports.io/flags/be.svg
157,Belgium,League,https://media.api-sports.io/football/leagues/157.png,BE,https://media.api-sports.io/flags/be.svg
158,Belgium,League,https://media.api-sports.io/football/leagues/158.png,BE,https://media.api-sports.io/flags/be.svg
159,Belgium,League,https://media.api-sports.io/football/leagues/159.png,BE,https://media.api-sports.io/flags/be.svg
160,Belgium,League,https://media.api-sports.io/football/leagues/160.png,BE,https://media.api-sports.io/flags/be.svg
161,Belgium,League,https://media.api-sports.io/football/leagues/161.png,BE,https://media.api-sports.io/flags/be.svg
423,Burkina-Faso,League,https://media.api-sports.io/football/leagues/423.png,BF,https://media.api-sports.io/flags/bf.svg
424,Congo-DR,League,https://media.api-sports.io/football/leagues/424.png,CG,https://media.api-sports.io/flags/cg.svg
213,Croatia,League,https://media.api-sports.io/football/leagues/213.png,HR,https://media.api-sports.io/flags/hr.svg
214,Croatia,League,https://media.api-sports.io/football/leagues/214.png,HR,https://media.api-sports.io/flags/hr.svg
215,Croatia,League,https://media.api-sports.io/football/leagues/215.png,HR,https://media.api-sports.io/flags/hr.svg
216,Croatia,League,https://media.api-sports.io/football/leagues/216.png,HR,https://media.api-sports.io/flags/hr.svg
217,Croatia,League,https://media.api-sports.io/football/leagues/217.png,HR,https://media.api-sports.io/flags/hr.svg
348,Czech-Republic,League,https://media.api-sports.io/football/leagues/348.png,CZ,https://media.api-sports.io/flags/cz.svg
349,Czech-Republic,League,https://media.api-sports.io/football/leagues/349.png,CZ,https://media.api-sports.io/flags/cz.svg
350,Czech-Republic,League,https://media.api-sports.io/football/leagues/350.png,CZ,https://media.api-sports.io/flags/cz.svg
351,Czech-Republic,League,https://media.api-sports.io/football/leagues/351.png,CZ,https://media.api-sports.io/flags/cz.svg
352,Czech-Republic,League,https://media.api-sports.io/football/leagues/352.png,CZ,https://media.api-sports.io/flags/cz.svg
353,Czech-Republic,League,https://media.api-sports.io/football/leagues/353.png,CZ,https://media.api-sports.io/flags/cz.svg
354,Czech-Republic,League,https://media.api-sports.io/football/leagues/354.png,CZ,https://media.api-sports.io/flags/cz.svg
50,England,League,https://media.api-sports.io/football/leagues/50.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
51,England,League,https://media.api-sports.io/football/leagues/51.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
52,England,League,https://media.api-sports.io/football/leagues/52.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
53,England,League,https://media.api-sports.io/football/leagues/53.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
54,England,League,https://media.api-sports.io/football/leagues/54.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
55,England,League,https://media.api-sports.io/football/leagues/55.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
56,England,League,https://media.api-sports.io/football/leagues/56.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
57,England,League,https://media.api-sports.io/football/leagues/57.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
58,England,League,https://media.api-sports.io/football/leagues/58.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
59,England,League,https://media.api-sports.io/football/leagues/59.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
60,England,League,https://media.api-sports.io/football/leagues/60.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
92,Netherlands,League,https://media.api-sports.io/football/leagues/92.png,NL,https://media.api-sports.io/flags/nl.svg
93,Netherlands,League,https://media.api-sports.io/football/leagues/93.png,NL,https://media.api-sports.io/flags/nl.svg
109,Poland,League,https://media.api-sports.io/football/leagues/109.png,PL,https://media.api-sports.io/flags/pl.svg
341,Vietnam,Cup,https://media.api-sports.io/football/leagues/341.png,VN,https://media.api-sports.io/flags/vn.svg
238,Russia,League,https://media.api-sports.io/football/leagues/238.png,RU,https://media.api-sports.io/flags/ru.svg
83,Germany,League,https://media.api-sports.io/football/leagues/83.png,DE,https://media.api-sports.io/flags/de.svg
84,Germany,League,https://media.api-sports.io/football/leagues/84.png,DE,https://media.api-sports.io/flags/de.svg
85,Germany,League,https://media.api-sports.io/football/leagues/85.png,DE,https://media.api-sports.io/flags/de.svg
86,Germany,League,https://media.api-sports.io/football/leagues/86.png,DE,https://media.api-sports.io/flags/de.svg
87,Germany,League,https://media.api-sports.io/football/leagues/87.png,DE,https://media.api-sports.io/flags/de.svg
426,Italy,League,https://media.api-sports.io/football/leagues/426.png,IT,https://media.api-sports.io/flags/it.svg
427,Italy,League,https://media.api-sports.io/football/leagues/427.png,IT,https://media.api-sports.io/flags/it.svg
428,Italy,League,https://media.api-sports.io/football/leagues/428.png,IT,https://media.api-sports.io/flags/it.svg
429,Italy,League,https://media.api-sports.io/football/leagues/429.png,IT,https://media.api-sports.io/flags/it.svg
430,Italy,League,https://media.api-sports.io/football/leagues/430.png,IT,https://media.api-sports.io/flags/it.svg
431,Italy,League,https://media.api-sports.io/football/leagues/431.png,IT,https://media.api-sports.io/flags/it.svg
432,Italy,League,https://media.api-sports.io/football/leagues/432.png,IT,https://media.api-sports.io/flags/it.svg
433,Italy,League,https://media.api-sports.io/football/leagues/433.png,IT,https://media.api-sports.io/flags/it.svg
434,Italy,League,https://media.api-sports.io/football/leagues/434.png,IT,https://media.api-sports.io/flags/it.svg
435,Spain,League,https://media.api-sports.io/football/leagues/435.png,ES,https://media.api-sports.io/flags/es.svg
436,Spain,League,https://media.api-sports.io/football/leagues/436.png,ES,https://media.api-sports.io/flags/es.svg
437,Spain,League,https://media.api-sports.io/football/leagues/437.png,ES,https://media.api-sports.io/flags/es.svg
438,Spain,League,https://media.api-sports.io/football/leagues/438.png,ES,https://media.api-sports.io/flags/es.svg
439,Spain,League,https://media.api-sports.io/football/leagues/439.png,ES,https://media.api-sports.io/flags/es.svg
440,Spain,League,https://media.api-sports.io/football/leagues/440.png,ES,https://media.api-sports.io/flags/es.svg
441,Spain,League,https://media.api-sports.io/football/leagues/441.png,ES,https://media.api-sports.io/flags/es.svg
442,Spain,League,https://media.api-sports.io/football/leagues/442.png,ES,https://media.api-sports.io/flags/es.svg
443,Spain,League,https://media.api-sports.io/football/leagues/443.png,ES,https://media.api-sports.io/flags/es.svg
444,Spain,League,https://media.api-sports.io/football/leagues/444.png,ES,https://media.api-sports.io/flags/es.svg
445,Spain,League,https://media.api-sports.io/football/leagues/445.png,ES,https://media.api-sports.io/flags/es.svg
446,Spain,League,https://media.api-sports.io/football/leagues/446.png,ES,https://media.api-sports.io/flags/es.svg
447,Spain,League,https://media.api-sports.io/football/leagues/447.png,ES,https://media.api-sports.io/flags/es.svg
448,Spain,League,https://media.api-sports.io/football/leagues/448.png,ES,https://media.api-sports.io/flags/es.svg
449,Spain,League,https://media.api-sports.io/football/leagues/449.png,ES,https://media.api-sports.io/flags/es.svg
450,Spain,League,https://media.api-sports.io/football/leagues/450.png,ES,https://media.api-sports.io/flags/es.svg
451,Spain,League,https://media.api-sports.io/football/leagues/451.png,ES,https://media.api-sports.io/flags/es.svg
452,Spain,League,https://media.api-sports.io/football/leagues/452.png,ES,https://media.api-sports.io/flags/es.svg
453,Spain,League,https://media.api-sports.io/football/leagues/453.png,ES,https://media.api-sports.io/flags/es.svg
454,Spain,League,https://media.api-sports.io/football/leagues/454.png,ES,https://media.api-sports.io/flags/es.svg
455,Spain,League,https://media.api-sports.io/football/leagues/455.png,ES,https://media.api-sports.io/flags/es.svg
456,Spain,League,https://media.api-sports.io/football/leagues/456.png,ES,https://media.api-sports.io/flags/es.svg
457,Portugal,League,https://media.api-sports.io/football/leagues/457.png,PT,https://media.api-sports.io/flags/pt.svg
458,Portugal,League,https://media.api-sports.io/football/leagues/458.png,PT,https://media.api-sports.io/flags/pt.svg
459,Portugal,League,https://media.api-sports.io/football/leagues/459.png,PT,https://media.api-sports.io/flags/pt.svg
460,Portugal,League,https://media.api-sports.io/football/leagues/460.png,PT,https://media.api-sports.io/flags/pt.svg
461,France,League,https://media.api-sports.io/football/leagues/461.png,FR,https://media.api-sports.io/flags/fr.svg
462,France,League,https://media.api-sports.io/football/leagues/462.png,FR,https://media.api-sports.io/flags/fr.svg
463,France,League,https://media.api-sports.io/football/leagues/463.png,FR,https://media.api-sports.io/flags/fr.svg
464,France,League,https://media.api-sports.io/football/leagues/464.png,FR,https://media.api-sports.io/flags/fr.svg
465,France,League,https://media.api-sports.io/football/leagues/465.png,FR,https://media.api-sports.io/flags/fr.svg
466,France,League,https://media.api-sports.io/football/leagues/466.png,FR,https://media.api-sports.io/flags/fr.svg
467,France,League,https://media.api-sports.io/football/leagues/467.png,FR,https://media.api-sports.io/flags/fr.svg
468,France,League,https://media.api-sports.io/football/leagues/468.png,FR,https://media.api-sports.io/flags/fr.svg
469,France,League,https://media.api-sports.io/football/leagues/469.png,FR,https://media.api-sports.io/flags/fr.svg
470,France,League,https://media.api-sports.io/football/leagues/470.png,FR,https://media.api-sports.io/flags/fr.svg
471,France,League,https://media.api-sports.io/football/leagues/471.png,FR,https://media.api-sports.io/flags/fr.svg
472,France,League,https://media.api-sports.io/football/leagues/472.png,FR,https://media.api-sports.io/flags/fr.svg
473,Norway,League,https://media.api-sports.io/football/leagues/473.png,NO,https://media.api-sports.io/flags/no.svg
474,Norway,League,https://media.api-sports.io/football/leagues/474.png,NO,https://media.api-sports.io/flags/no.svg
484,Austria,League,https://media.api-sports.io/football/leagues/484.png,AT,https://media.api-sports.io/flags/at.svg
485,Bahrain,Cup,https://media.api-sports.io/football/leagues/485.png,BH,https://media.api-sports.io/flags/bh.svg
486,Belarus,Cup,https://media.api-sports.io/football/leagues/486.png,BY,https://media.api-sports.io/flags/by.svg
487,Belgium,League,https://media.api-sports.io/football/leagues/487.png,BE,https://media.api-sports.io/flags/be.svg
489,USA,League,https://media.api-sports.io/football/leagues/489.png,US,https://media.api-sports.io/flags/us.svg
494,Greece,League,https://media.api-sports.io/football/leagues/494.png,GR,https://media.api-sports.io/flags/gr.svg
501,Paraguay,Cup,https://media.api-sports.io/football/leagues/501.png,PY,https://media.api-sports.io/flags/py.svg
502,Peru,Cup,https://media.api-sports.io/football/leagues/502.png,PE,https://media.api-sports.io/flags/pe.svg
503,Peru,Cup,https://media.api-sports.io/football/leagues/503.png,PE,https://media.api-sports.io/flags/pe.svg
509,South-Africa,Cup,https://media.api-sports.io/football/leagues/509.png,ZA,https://media.api-sports.io/flags/za.svg
515,Algeria,League,https://media.api-sports.io/football/leagues/515.png,DZ,https://media.api-sports.io/flags/dz.svg
517,Argentina,Cup,https://media.api-sports.io/football/leagues/517.png,AR,https://media.api-sports.io/flags/ar.svg
518,Belgium,League,https://media.api-sports.io/football/leagues/518.png,BE,https://media.api-sports.io/flags/be.svg
566,Burundi,League,https://media.api-sports.io/football/leagues/566.png,BI,https://media.api-sports.io/flags/bi.svg
572,Serbia,League,https://media.api-sports.io/football/leagues/572.png,RS,https://media.api-sports.io/flags/rs.svg
573,Serbia,League,https://media.api-sports.io/football/leagues/573.png,RS,https://media.api-sports.io/flags/rs.svg
574,Serbia,League,https://media.api-sports.io/football/leagues/574.png,RS,https://media.api-sports.io/flags/rs.svg
575,Serbia,League,https://media.api-sports.io/football/leagues/575.png,RS,https://media.api-sports.io/flags/rs.svg
576,Greece,League,https://media.api-sports.io/football/leagues/576.png,GR,https://media.api-sports.io/flags/gr.svg
577,Greece,League,https://media.api-sports.io/football/leagues/577.png,GR,https://media.api-sports.io/flags/gr.svg
578,Greece,League,https://media.api-sports.io/football/leagues/578.png,GR,https://media.api-sports.io/flags/gr.svg
579,Greece,League,https://media.api-sports.io/football/leagues/579.png,GR,https://media.api-sports.io/flags/gr.svg
580,Greece,League,https://media.api-sports.io/football/leagues/580.png,GR,https://media.api-sports.io/flags/gr.svg
581,Greece,League,https://media.api-sports.io/football/leagues/581.png,GR,https://media.api-sports.io/flags/gr.svg
582,Greece,League,https://media.api-sports.io/football/leagues/582.png,GR,https://media.api-sports.io/flags/gr.svg
583,Greece,League,https://media.api-sports.io/football/leagues/583.png,GR,https://media.api-sports.io/flags/gr.svg
587,World,Cup,https://media.api-sports.io/football/leagues/587.png,,
590,Nepal,League,https://media.api-sports.io/football/leagues/590.png,NP,https://media.api-sports.io/flags/np.svg
599,Switzerland,League,https://media.api-sports.io/football/leagues/599.png,CH,https://media.api-sports.io/flags/ch.svg
600,Switzerland,League,https://media.api-sports.io/football/leagues/600.png,CH,https://media.api-sports.io/flags/ch.svg
601,Switzerland,League,https://media.api-sports.io/football/leagues/601.png,CH,https://media.api-sports.io/flags/ch.svg
613,Brazil,League,https://media.api-sports.io/football/leagues/613.png,BR,https://media.api-sports.io/flags/br.svg
620,Brazil,League,https://media.api-sports.io/football/leagues/620.png,BR,https://media.api-sports.io/flags/br.svg
625,Brazil,League,https://media.api-sports.io/football/leagues/625.png,BR,https://media.api-sports.io/flags/br.svg
633,Hungary,League,https://media.api-sports.io/football/leagues/633.png,HU,https://media.api-sports.io/flags/hu.svg
634,Hungary,League,https://media.api-sports.io/football/leagues/634.png,HU,https://media.api-sports.io/flags/hu.svg
635,Hungary,League,https://media.api-sports.io/football/leagues/635.png,HU,https://media.api-sports.io/flags/hu.svg
254,USA,League,https://media.api-sports.io/football/leagues/254.png,US,https://media.api-sports.io/flags/us.svg
260,Canada,League,https://media.api-sports.io/football/leagues/260.png,CA,https://media.api-sports.io/flags/ca.svg
192,Australia,League,https://media.api-sports.io/football/leagues/192.png,AU,https://media.api-sports.io/flags/au.svg
194,Australia,League,https://media.api-sports.io/football/leagues/194.png,AU,https://media.api-sports.io/flags/au.svg
195,Australia,League,https://media.api-sports.io/football/leagues/195.png,AU,https://media.api-sports.io/flags/au.svg
196,Australia,League,https://media.api-sports.io/football/leagues/196.png,AU,https://media.api-sports.io/flags/au.svg
357,Ireland,League,https://media.api-sports.io/football/leagues/357.png,IE,https://media.api-sports.io/flags/ie.svg
358,Ireland,League,https://media.api-sports.io/football/leagues/358.png,IE,https://media.api-sports.io/flags/ie.svg
523,USA,League,https://media.api-sports.io/football/leagues/523.png,US,https://media.api-sports.io/flags/us.svg
525,World,Cup,https://media.api-sports.io/football/leagues/525.png,,
533,World,Cup,https://media.api-sports.io/football/leagues/533.png,,
534,World,Cup,https://media.api-sports.io/football/leagues/534.png,,
546,Ireland,Cup,https://media.api-sports.io/football/leagues/546.png,IE,https://media.api-sports.io/flags/ie.svg
482,Australia,League,https://media.api-sports.io/football/leagues/482.png,AU,https://media.api-sports.io/flags/au.svg
275,Indonesia,League,https://media.api-sports.io/football/leagues/275.png,ID,https://media.api-sports.io/flags/id.svg
395,Moldova,League,https://media.api-sports.io/football/leagues/395.png,MD,https://media.api-sports.io/flags/md.svg
267,Chile,Cup,https://media.api-sports.io/football/leagues/267.png,CL,https://media.api-sports.io/flags/cl.svg
171,China,Cup,https://media.api-sports.io/football/leagues/171.png,CN,https://media.api-sports.io/flags/cn.svg
241,Colombia,Cup,https://media.api-sports.io/football/leagues/241.png,CO,https://media.api-sports.io/flags/co.svg
147,Belgium,Cup,https://media.api-sports.io/football/leagues/147.png,BE,https://media.api-sports.io/flags/be.svg
167,Iceland,Cup,https://media.api-sports.io/football/leagues/167.png,IS,https://media.api-sports.io/flags/is.svg
168,Iceland,Cup,https://media.api-sports.io/football/leagues/168.png,IS,https://media.api-sports.io/flags/is.svg
359,Ireland,Cup,https://media.api-sports.io/football/leagues/359.png,IE,https://media.api-sports.io/flags/ie.svg
360,Ireland,Cup,https://media.api-sports.io/football/leagues/360.png,IE,https://media.api-sports.io/flags/ie.svg
385,Israel,Cup,https://media.api-sports.io/football/leagues/385.png,IL,https://media.api-sports.io/flags/il.svg
264,Mexico,Cup,https://media.api-sports.io/football/leagues/264.png,MX,https://media.api-sports.io/flags/mx.svg
11,World,Cup,https://media.api-sports.io/football/leagues/11.png,,
12,World,Cup,https://media.api-sports.io/football/leagues/12.png,,
13,World,Cup,https://media.api-sports.io/football/leagues/13.png,,
209,Switzerland,Cup,https://media.api-sports.io/football/leagues/209.png,CH,https://media.api-sports.io/flags/ch.svg
115,Sweden,Cup,https://media.api-sports.io/football/leagues/115.png,SE,https://media.api-sports.io/flags/se.svg
375,Slovenia,Cup,https://media.api-sports.io/football/leagues/375.png,SI,https://media.api-sports.io/flags/si.svg
181,Scotland,Cup,https://media.api-sports.io/football/leagues/181.png,GB-SCT,https://media.api-sports.io/flags/gb-sct.svg
182,Scotland,Cup,https://media.api-sports.io/football/leagues/182.png,GB-SCT,https://media.api-sports.io/flags/gb-sct.svg
237,Russia,Cup,https://media.api-sports.io/football/leagues/237.png,RU,https://media.api-sports.io/flags/ru.svg
97,Portugal,Cup,https://media.api-sports.io/football/leagues/97.png,PT,https://media.api-sports.io/flags/pt.svg
108,Poland,Cup,https://media.api-sports.io/football/leagues/108.png,PL,https://media.api-sports.io/flags/pl.svg
105,Norway,Cup,https://media.api-sports.io/football/leagues/105.png,NO,https://media.api-sports.io/flags/no.svg
294,South-Korea,Cup,https://media.api-sports.io/football/leagues/294.png,KR,https://media.api-sports.io/flags/kr.svg
325,India,Cup,https://media.api-sports.io/football/leagues/325.png,IN,https://media.api-sports.io/flags/in.svg
347,Czech-Republic,Cup,https://media.api-sports.io/football/leagues/347.png,CZ,https://media.api-sports.io/flags/cz.svg
565,Nicaragua,League,https://media.api-sports.io/football/leagues/565.png,NI,https://media.api-sports.io/flags/ni.svg
602,Brazil,League,https://media.api-sports.io/football/leagues/602.png,BR,https://media.api-sports.io/flags/br.svg
603,Brazil,League,https://media.api-sports.io/football/leagues/603.png,BR,https://media.api-sports.io/flags/br.svg
604,Brazil,League,https://media.api-sports.io/football/leagues/604.png,BR,https://media.api-sports.io/flags/br.svg
605,Brazil,League,https://media.api-sports.io/football/leagues/605.png,BR,https://media.api-sports.io/flags/br.svg
606,Brazil,League,https://media.api-sports.io/football/leagues/606.png,BR,https://media.api-sports.io/flags/br.svg
607,Brazil,League,https://media.api-sports.io/football/leagues/607.png,BR,https://media.api-sports.io/flags/br.svg
608,Brazil,League,https://media.api-sports.io/football/leagues/608.png,BR,https://media.api-sports.io/flags/br.svg
609,Brazil,League,https://media.api-sports.io/football/leagues/609.png,BR,https://media.api-sports.io/flags/br.svg
610,Brazil,League,https://media.api-sports.io/football/leagues/610.png,BR,https://media.api-sports.io/flags/br.svg
611,Brazil,League,https://media.api-sports.io/football/leagues/611.png,BR,https://media.api-sports.io/flags/br.svg
612,Brazil,Cup,https://media.api-sports.io/football/leagues/612.png,BR,https://media.api-sports.io/flags/br.svg
614,Brazil,League,https://media.api-sports.io/football/leagues/614.png,BR,https://media.api-sports.io/flags/br.svg
615,Brazil,League,https://media.api-sports.io/football/leagues/615.png,BR,https://media.api-sports.io/flags/br.svg
616,Brazil,League,https://media.api-sports.io/football/leagues/616.png,BR,https://media.api-sports.io/flags/br.svg
617,Brazil,Cup,https://media.api-sports.io/football/leagues/617.png,BR,https://media.api-sports.io/flags/br.svg
618,Brazil,Cup,https://media.api-sports.io/football/leagues/618.png,BR,https://media.api-sports.io/flags/br.svg
619,Brazil,League,https://media.api-sports.io/football/leagues/619.png,BR,https://media.api-sports.io/flags/br.svg
621,Brazil,League,https://media.api-sports.io/football/leagues/621.png,BR,https://media.api-sports.io/flags/br.svg
622,Brazil,League,https://media.api-sports.io/football/leagues/622.png,BR,https://media.api-sports.io/flags/br.svg
623,Brazil,League,https://media.api-sports.io/football/leagues/623.png,BR,https://media.api-sports.io/flags/br.svg
624,Brazil,League,https://media.api-sports.io/football/leagues/624.png,BR,https://media.api-sports.io/flags/br.svg
626,Brazil,League,https://media.api-sports.io/football/leagues/626.png,BR,https://media.api-sports.io/flags/br.svg
